Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
x,,,312.0,AC Immune,ACIU,2.25,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,313.0,ProQR,PRQR,2.06,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,314.0,Zevra,ZVRA,11.21,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,315.0,Eton,ETON,14.16,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,316.0,Neurogene,NGNE,21.45,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,317.0,Compass,CMPX,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,318.0,Tectonic,TECX,21.73,320.57593197,159.095,161.48093197,Q324,14.752689,2025-01-30 00:00:00,,,,,,,,,,,,,,,,,,,
x,6,2,319.0,Bright Minds,DRUG,36.13,221.26326330999999,40.720092,180.54317131,Q224,6.124086999999999,2024-12-04 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,320.0,Rezolute,RZLT,5.88,574.07028,195.3,378.77028,Q324,97.631,2024-12-03 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,321.0,Candel,CADL,6.31,204.92063847,1.9079999999999977,203.01263847,Q324,32.475537,2024-12-04 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,322.0,Atossa,ATOS,0.83,107.21110332,65.116,42.09510332000001,Q125,129.170004,2025-06-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,323.0,Abeona,ABEO,6.49,281.11043653,104.353,176.75743653,Q224,43.314397,2024-08-21 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,324.0,Tonix,TNXP,44.74,984.4660736600001,-4.332,988.7980736600001,Q224,22.004159,2024-10-22 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,325.0,Voyager,VYGR,3.5,190.866389,371.021,-180.15461100000002,Q224,54.533254,2024-12-03 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,326.0,Anika,ANIK,8.68,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,327.0,Monopar,MNPR,100,616.9,53.3,563.6,Q225,6.169,2025-10-06 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,328.0,Stoke,STOK,13.02,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,329.0,Elite,ELTP,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,330.0,Atea,AVIR,3.53,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,331.0,Astria,ATXS,6.86,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,332.0,Checkpoint,CKPT,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,333.0,Aquestive,AQST,3.94,,,,,,,,,,,,,,,,,,,,,,,,,
x,7,2,334.0,GH Research,GHRS,13.38,696.1365801000001,193.8,502.33658010000005,Q324,52.028145,2025-02-03 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,335.0,Gyre,GYRE,7.51,648,,,,,,,,,,,,,,,,,,,,,,,,
x,,,336.0,Spyre,SYRE,16.11,971,,,,,,,,,,,,,,,,,,,,,,,,
x,,,337.0,ArriVent,AVBP,19.11,644,,,,,,,,,,,,,,,,,,,,,,,,
x,,,338.0,Nuvectis,NVCT,6.43,125,,,,,,,,,,,,,,,,,,,,,,,,
x,,,339.0,Alumis,ALMS,4.45,242,,,,,,,,,,,,,,,,,,,,,,,,
x,,,340.0,ProKidney,PROK,3.25,420.99239325,358.29200000000003,62.70039324999999,Q424,129.536121,2025-07-08 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,341.0,Cidara,CDTX,64.01,701,,,,,,,,,,,,,,,,,,,,,,,,
,-1,3,342.0,Fractyl,GUTS,1.89,92.14780239,41.556999999999995,50.59080239,Q424,48.755451,2025-03-17 00:00:00,,,,,,,,,,,,,,,,,,,
,7,3,343.0,Invivyd,IVVD,0.74,88.77146929999999,69.349,19.42246929999999,Q324,119.961445,2025-04-03 00:00:00,,,,,,,,,,,,,,,,,,,
,,,344.0,Upstream Bio,UPB,16,,,,,,,,,,,,,,,,,,,,,,,,,
,,,345.0,Xilio,XLO,0.66,,,,,,,,,,,,,,,,,,,,,,,,,
,,,346.0,Assembly,ASMB,19.45,,,,,,,,,,,,,,,,,,,,,,,,,
,3,4,347.0,Elevation Oncology,ELEV,0.31,18.35689645,62.05,-43.69310355,Q424,59.215795,2025-04-16 00:00:00,,,,,,,,,,,,,,,,,,,
,,,348.0,Neumora,NMRA,1.67,265.50328,371.639,-106.13571999999999,Q224,158.984,2024-11-04 00:00:00,,,,,,,,,,,,,,,,,,,
,,,349.0,Barinthus,BRNS,1.31,,,,,,,,,,,,,,,,,,,,,,,,,
,,,350.0,Serina,SER,5.17,,,,,,,,,,,,,,,,,,,,,,,,,
,,,351.0,Okyo,OKYO,2.92,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,352.0,Cassava,SAVA,2.46,118.02136836,149,-30.978631640000003,Q324,47.976166,2024-12-02 00:00:00,,,,,,,,,,,,,,,,,,,
,,,353.0,Vaxart,VXRT,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
,,,354.0,Vyne,VYNE,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
,,,355.0,Cardiol,CRDL,1.31,,,,,,,,,,,,,,,,,,,,,,,,,
,,,356.0,Forte,FBRX,9.95,,,,,,,,,,,,,,,,,,,,,,,,,
,,,357.0,Simcere,2096 HK,12.46,,,,,,,,,,,,,,,,,,,,,,,,,
,,,358.0,Spruce,SPRB,40,28,25.615,2.3850000000000016,Q125,0.7,2025-10-06 00:00:00,,,,,,,,,,,,,,,,,,,
,,,359.0,Chemomab,CMMB,1.01,,,,,,,,,,,,,,,,,,,,,,,,,
,,,360.0,Syncona,SYNC,0.98,,,,,,,,,,,,,,,,,,,,,,,,,
,,,361.0,NervGen,NGEN,3.35,,,,,,,,,,,,,,,,,,,,,,,,,
,,,362.0,Evaxion,EVAX,2.68,,,,,,,,,,,,,,,,,,,,,,,,,
,,,363.0,Murai Oncology,MURA,1.74,,,,,,,,,,,,,,,,,,,,,,,,,
,,,364.0,Cognition,CGTX,0.72,,,,,,,,,,,,,,,,,,,,,,,,,
,,,365.0,Aligos,ALGS,7.98,,,,,,,,,,,,,,,,,,,,,,,,,
,,,366.0,Sutro,STRO,0.85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,367.0,Ortho Cell,OCC,1.25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,368.0,Ensysce,ENSC,2.16,,,,,,,,,,,,,,,,,,,,,,,,,
,,,369.0,Curatis,CURN SW,11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,370.0,Allakos,ALLK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,371.0,Cabaletta,CABA,1.54,75.27083256,183.012,-107.74116744,Q324,48.877164,2024-12-03 00:00:00,,,,,,,,,,,,,,,,,,,
,,,372.0,PDS Biotechnology,PDSB,1.15,42.342781499999994,33.507724,8.83505749999999,Q224,36.81981,2024-10-02 00:00:00,,,,,,,,,,,,,,,,,,,
,,,373.0,Artiva,ARTV,3.02,73.35377056,199.597,-126.24322944000001,Q324,24.289328,2024-11-12 00:00:00,,,,,,,,,,,,,,,,,,,
,,,374.0,Leap,LPTX,0.32,12.26172704,62.823,-50.56127296,Q324,38.317897,2024-12-03 00:00:00,,,,,,,,,,,,,,,,,,,
,,,375.0,Reviva,RVPH,0.46,15.382951539999999,5.475817,9.907134539999998,Q324,33.441199,2024-12-04 00:00:00,,,,,,,,,,,,,,,,,,,
,,,376.0,Immunic,IMUX,0.99,100.2598542,59.1,41.159854200000005,Q324,101.27258,2024-12-30 00:00:00,,,,,,,,,,,,,,,,,,,
,,,377.0,Tenax,TENX,5.95,209.98488314999997,98.310918,111.67396514999997,Q324,35.291577,2025-01-03 00:00:00,,,,,,,,,,,,,,,,,,,
,,,378.0,Q32 Bio,QTTB,1.93,23.30747516,89.078,-65.77052484000001,Q324,12.076412,2024-11-12 00:00:00,,,,,,,,,,,,,,,,,,,
,,,379.0,Delcath,DCTH,11.12,311.35468463999996,15.415,295.93968463999994,Q224,27.999522,2024-07-01 00:00:00,,,,,,,,,,,,,,,,,,,
,,,380.0,Galectin,GALT,3.59,225.31495175,-77.494,302.80895175,Q324,62.761825,2024-12-02 00:00:00,,,,,,,,,,,,,,,,,,,
,,,381.0,Jasper,JSPR,3.01,,,,,,,,,,,,,,,,,,,,,,,,,
,,,382.0,Coya,COYA,6.32,91,,,,,,,,,,,,,,,,,,,,,,,,
,,,383.0,Century,IPSC,0.57,51,,,,,,,,,,,,,,,,,,,,,,,,
,,,384.0,Merrimack,MACK,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,385.0,Bioinvent,BINV SS,37.05,,,,,,,,,,,,,,,,,,,,,,,,,
,,,386.0,Genfit,GNFT,3.94,,,,,,,,,,,,,,,,,,,,,,,,,
,,,387.0,Inovio,INO,1.51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,388.0,Actinium,ATNM,1.66,,,,,,,,,,,,,,,,,,,,,,,,,
,,,389.0,iBio,IBIO,0.64,8,,,,,,,,,,,,,,,,,,,,,,,,
,,,390.0,PMV Pharma,PMVP,1.4,55,,,,,,,,,,,,,,,,,,,,,,,,
,,,391.0,Gritstone,GRTS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,392.0,Spectrum,SPPI,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,393.0,Celcuity,CELC,43.68,,,,,,,,,,,,,,,,,,,,,,,,,
,,,394.0,Carisma,CARM,0.32,,,,,,,,,,,,,,,,,,,,,,,,,
,,,395.0,Lianbio,LIAN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,396.0,Estrella,ESLA,0.82,,,,,,,,,,,,,,,,,,,,,,,,,
,,,397.0,Xbrane,XBRANE,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,398.0,Cara,CARA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,399.0,Rani,RANI,0.57,,,,,,,,,,,,,,,,,,,,,,,,,
,,,400.0,Molecular Partners,MOLN SW,2.59,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,401.0,Oramed,ORMP,2.1,90,,,,,,,,,,,,,,,,,,,,,,,,
x,,,402.0,IGM Bio,IGMS,1.3,72,,,,,,,,,,,,,,,,,,,,,,,,
x,,,403.0,AN2 Therapeutics,ANTX,1.05,38,,,,,,,,,,,,,,,,,,,,,,,,
x,,,404.0,X4,XFOR,1.56,36,,,,,,,,,,,,,,,,,,,,,,,,
x,,,405.0,Generation,GBIO,4.68,25,,,,,,,,,,,,,,,,,,,,,,,,
x,,,406.0,Rallybio,RLYB,0.27,11,,,,,,,,,,,,,,,,,,,,,,,,
x,,,407.0,Cue,CUE,0.8,47,,,,,,,,,,,,,,,,,,,,,,,,
x,,,408.0,Macrogenics,MGNX,1.61,79,,,,,,,,,,,,,,,,,,,,,,,,
x,,,409.0,AB Science,AB FP,1.36,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,410.0,Prelude,PRLD,0.84,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,411.0,Taro,TARO,31.39,1020,,,,,,,,,,,,,,,,,,,,,,,,
x,,,412.0,Adicet,ACET,0.73,29.203180609999997,277.883,-248.67981938999998,Q122,,,,,,,,,,,,,,,,,,,,,
x,,,413.0,Avalo,AVTX,8.5,80.0198925,-7.464,87.4838925,Q222,9.414105,2022-08-07 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,414.0,Tracon,TCON,1.98,39.75746346,15.942,23.815463459999997,Q122,,,,,,,,,,,,,,,,,,,,,
,,,415.0,PhaseBio,PHAS,0.62,30.1881658,13.262999999999998,16.925165800000002,Q122,,,,,,,,,,,,,,,,,,,,,
,,,416.0,CVRx,CVRX,6.75,125.46108324000001,131.177,-5.715916759999985,Q122,,,,,,,,,,,,,,,,,,,,,
,,,417.0,Graybug,GRAY,0.98,20.93551754,55.28,-34.34448246,Q122,,,,,,,,,,,,,,,,,,,,,
,,,418.0,Kronos,KRON,0.94,56.676359999999995,136.646,-79.96964,Q224,60.294,2024-09-15 00:00:00,,,,,,,,,,,,,,,,,,2017,
,,,419.0,Kazia,KZIA,8.32,,,,,,,,,,,,,,,,,,,,,,,,,
,,,420.0,Humanigen,HGEN,0.61,,,,,,,,,,,,,,,,,,,,,,,,,
,,,421.0,Marinus,MRNS,1.75,96,,,,,,,,,,,,,,,,,,,,,,,,
,,,422.0,Cel-Sci,CVM,8.76,52,,,,,,,,,,,,,,,,,,,,,,,,
,,,423.0,Alto,ANRO,14.68,396,,,,,,,,,,,,,,,,,,,,,,,,
,,,424.0,Bharat,BIBCL,25.85,,,,,,,,,,,,,,,,,,,,,,,,,
,,,425.0,Vivoryon,VVY,9.26,204,,,,,,,,,,,,,,,,,,,,,,,,
,,,426.0,Pasithea,KTTA,0.69,4,,,,,,,,,,,,,,,,,,,,,,,,
,,,427.0,Taimed,4147 TT,83,,,,,,,,,,,,,,,,,,,,,,,,,
,,,428.0,Kissei,4547 JP,4445,,,,,,,,,,,,,,,,,,,,,,,,,
,,,429.0,Reneo,RPHM,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,430.0,Kiora,KPRX,2.55,,,,,,,,,,,,,,,,,,,,,,,,,
,,,432.0,Assertio,ASRT,0.72,,,,,,,,,,,,,,,,,,,,,,,,,
,,,433.0,ZyVersa,ZVSA,0.18,,,,,,,,,,,,,,,,,,,,,,,,,
,,,434.0,Xbiotech,XBIT,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,435.0,Annovis,ANVS,2.71,,,,,,,,,,,,,,,,,,,,,,,,,
,,,436.0,Fusion,FUSN,4.36,,,,,,,,,,,,,,,,,,,,,,,,,
,,,437.0,Tenaya,TNYA,0.7,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,438.0,Acrivon,ACRV,1.32,40.88325516,220.43200000000002,-179.54874484,Q224,30.972163,2024-09-13 00:00:00,,,,,,,,,,,,,,,,,,2018,
x,,,439.0,I-Mab,IMAB,3.13,272,,,,,,,,,,,,,,,,,,,,,,,,
x,,,440.0,Ventyx,VTYX,2.71,,,,,,,,,,,,,,,,,,,,,,,,,
,,,441.0,Dice,DICE,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,442.0,Seres,MCRB,14.94,,,,,,,,,,,,,,,,,,,,,,,,,
,,,443.0,Ginkgo,DNA,13.85,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,444.0,VBI Vaccines,VBIV,2.94,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,445.0,Ovid,OVID,1.73,123.01856999999998,59.255,63.76356999999998,Q225,71.109,2025-09-29 00:00:00,,,,,,,,,,,,,,,,,,,
,,,446.0,Lava,LVTX,1.51,,,,,,,,,,,,,,,,,,,,,,,,,
,,,447.0,OptiNose,OPTN,1.87,,,,,,,,,,,,,,,,,,,,,,,,,
,,,448.0,F-Star,FSTX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,449.0,Opiant Pharma,OPNT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,450.0,ESSA,EPIX,1.88,,,,,,,,,,,,,,,,,,,,,,,,,
,,,451.0,Sol-Gel,SLGL,13.42,,,,,,,,,,,,,,,,,,,,,,,,,
,,,452.0,Sesen Bio,SESN,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,453.0,Orchestra Biomed,OBIO,2.72,,,,,,,,,,,,,,,,,,,,,,,,,
,,,454.0,Lyra,LYRA,6.93,,,,,,,,,,,,,,,,,,,,,,,,,
,,,455.0,Icosavax,ICVX,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,456.0,Alaunos Therapeutics,TCRT,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,457.0,Athira Pharma,ATHA,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,458.0,C4,CCCC,2.08,,,,,,,,,,,,,,,,,,,,,,,,,
,,,459.0,Selecta,SELB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,460.0,Applied,APLT,0.47,53.977747369999996,122.197,-68.21925263,Q224,114.846271,2024-10-02 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,461.0,Exscientia,EXAI,7.36,897.18233664,601.5899999999999,295.5923366400001,Q122,121.899774,2022-09-23 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,462.0,Veru,VERU,0.49,71.7281208,24.916285,46.8118358,Q324,146.38392,2025-01-27 00:00:00,,,,,,,,,,,,,,,,,,,
x,,,463.0,Zentalis,ZNTL,1.41,80.46798231,449.761,-369.29301769000006,Q322,57.069491,2023-01-21 00:00:00,,,,,,,,,,,,,,,,,,2015,
x,,,464.0,Mersana,MRSN,6.82,,,,,,,,,,,,,,,,,,,,,,,,,
,,,465.0,Aerovate,AVTE,,,,,,,,,,,,,,,,,,,,,,,,,,
x,,,466.0,Vor,VOR,2.21,,,,,,,,,,,,,,,,,,,,,,,,,
,,,467.0,Opko,OPK,1.23,823,,,,,,,,,,,,,,,,,,,,,,,,
,,,468.0,Biora,BIOR,0.12,22.10387148,-59.50200000000001,81.60587148,Q122,,,,,,,,,,,,,,,,,,,,,
