Date,Close ,Adj Close ,Volume,Unnamed: 4
2013-01-16,1769039986688.0,1769039986688.0,-,
2013-01-15,1799280001024.0,1799280001024.0,-,
2013-01-14,1890000044032.0,1890000044032.0,-,
2013-01-11,1965600014336.0,1965600014336.0,-,
2013-01-10,1829520015360.0,1829520015360.0,-,
2013-01-09,1890000044032.0,1890000044032.0,-,
2013-01-08,1708559958016.0,1708559958016.0,-,
2013-01-07,1678319943680.0,1678319943680.0,-,
2013-01-04,1587600031744.0,1587600031744.0,-,
2013-01-03,1421280018432.0,1421280018432.0,-,
2013-01-02,1391040004096.0,1391040004096.0,-,
2012-12-31,1421280018432.0,1421280018432.0,-,
2012-12-28,1421280018432.0,1421280018432.0,-,
2012-12-27,1375920062464.0,1375920062464.0,-,
2012-12-26,1587600031744.0,1587600031744.0,-,
2012-12-24,1542239944704.0,1542239944704.0,-,
2012-12-21,1527120003072.0,1527120003072.0,-,
2012-12-20,1496879988736.0,1496879988736.0,-,
2012-12-19,1496879988736.0,1496879988736.0,-,
2012-12-18,1436399960064.0,1436399960064.0,-,
2012-12-17,1512000061440.0,1512000061440.0,-,
2012-12-14,1512000061440.0,1512000061440.0,-,
2012-12-13,1512000061440.0,1512000061440.0,-,
2012-12-12,1496879988736.0,1496879988736.0,-,
2012-12-11,1330559975424.0,1330559975424.0,-,
2012-12-10,1587600031744.0,1587600031744.0,-,
2012-12-07,1602719973376.0,1602719973376.0,-,
2012-12-06,2086559940608.0,2086559940608.0,-,
2012-12-05,2101680013312.0,2101680013312.0,-,
2012-12-04,1814399942656.0,1814399942656.0,-,
2012-12-03,1874879971328.0,1874879971328.0,-,
2012-11-30,1890000044032.0,1890000044032.0,-,
2012-11-29,1769039986688.0,1769039986688.0,-,
2012-11-28,1693440016384.0,1693440016384.0,-,
2012-11-27,1708559958016.0,1708559958016.0,-,
2012-11-26,1648080060416.0,1648080060416.0,-,
2012-11-23,1890000044032.0,1890000044032.0,-,
2012-11-21,1648080060416.0,1648080060416.0,-,
2012-11-20,1814399942656.0,1814399942656.0,-,
2012-11-19,1935360000000.0,1935360000000.0,-,
2012-11-16,1663200002048.0,1663200002048.0,-,
2012-11-15,1723680030720.0,1723680030720.0,-,
2012-11-14,1663200002048.0,1663200002048.0,-,
2012-11-13,1663200002048.0,1663200002048.0,-,
2012-11-12,1663200002048.0,1663200002048.0,-,
2012-11-09,1512000061440.0,1512000061440.0,-,
2012-11-08,1693440016384.0,1693440016384.0,-,
2012-11-07,1663200002048.0,1663200002048.0,-,
2012-11-06,1663200002048.0,1663200002048.0,-,
2012-11-05,1678319943680.0,1678319943680.0,-,
2012-11-02,1663200002048.0,1663200002048.0,-,
2012-11-01,1663200002048.0,1663200002048.0,-,
2012-10-31,1663200002048.0,1663200002048.0,-,
2012-10-26,1587600031744.0,1587600031744.0,-,
2012-10-25,1632959987712.0,1632959987712.0,-,
2012-10-24,1587600031744.0,1587600031744.0,-,
2012-10-23,1648080060416.0,1648080060416.0,-,
2012-10-22,1527120003072.0,1527120003072.0,-,
2012-10-19,1663200002048.0,1663200002048.0,-,
2012-10-18,1663200002048.0,1663200002048.0,-,
2012-10-17,1648080060416.0,1648080060416.0,-,
2012-10-16,1542239944704.0,1542239944704.0,-,
2012-10-15,1542239944704.0,1542239944704.0,-,
2012-10-12,1678319943680.0,1678319943680.0,-,
2012-10-11,1678319943680.0,1678319943680.0,-,
2012-10-10,1693440016384.0,1693440016384.0,-,
2012-10-09,1693440016384.0,1693440016384.0,-,
2012-10-08,1678319943680.0,1678319943680.0,-,
2012-10-05,1723680030720.0,1723680030720.0,-,
2012-10-04,1784160059392.0,1784160059392.0,-,
2012-10-03,1799280001024.0,1799280001024.0,-,
2012-10-02,1799280001024.0,1799280001024.0,-,
2012-10-01,1814399942656.0,1814399942656.0,-,
2012-09-28,1678319943680.0,1678319943680.0,-,
2012-09-27,1708559958016.0,1708559958016.0,-,
2012-09-26,1799280001024.0,1799280001024.0,-,
2012-09-25,1708559958016.0,1708559958016.0,-,
2012-09-24,1708559958016.0,1708559958016.0,-,
2012-09-21,1738799972352.0,1738799972352.0,-,
2012-09-20,1799280001024.0,1799280001024.0,-,
2012-09-19,1799280001024.0,1799280001024.0,-,
2012-09-18,1890000044032.0,1890000044032.0,-,
2012-09-17,1950479941632.0,1950479941632.0,-,
2012-09-14,1844639956992.0,1844639956992.0,-,
2012-09-13,1844639956992.0,1844639956992.0,-,
2012-09-12,1844639956992.0,1844639956992.0,-,
2012-09-11,1799280001024.0,1799280001024.0,-,
2012-09-10,1814399942656.0,1814399942656.0,-,
2012-09-07,1829520015360.0,1829520015360.0,-,
2012-09-06,1950479941632.0,1950479941632.0,-,
2012-09-05,2026080043008.0,2026080043008.0,-,
2012-09-04,2010959970304.0,2010959970304.0,-,
2012-08-31,1874879971328.0,1874879971328.0,-,
2012-08-30,1920240058368.0,1920240058368.0,-,
2012-08-29,1874879971328.0,1874879971328.0,-,
2012-08-28,1874879971328.0,1874879971328.0,-,
2012-08-27,1874879971328.0,1874879971328.0,-,
2012-08-24,1890000044032.0,1890000044032.0,-,
2012-08-23,1950479941632.0,1950479941632.0,-,
2012-08-22,1905119985664.0,1905119985664.0,-,
2012-08-21,1890000044032.0,1890000044032.0,-,
2012-08-20,1950479941632.0,1950479941632.0,-,
2012-08-17,1890000044032.0,1890000044032.0,-,
2012-08-16,2026080043008.0,2026080043008.0,-,
2012-08-15,1905119985664.0,1905119985664.0,-,
2012-08-14,1890000044032.0,1890000044032.0,-,
2012-08-13,1890000044032.0,1890000044032.0,-,
2012-08-10,1890000044032.0,1890000044032.0,-,
2012-08-09,2041199984640.0,2041199984640.0,-,
2012-08-08,1935360000000.0,1935360000000.0,-,
2012-08-07,1935360000000.0,1935360000000.0,-,
2012-08-06,1920240058368.0,1920240058368.0,-,
2012-08-03,1905119985664.0,1905119985664.0,-,
2012-08-02,1905119985664.0,1905119985664.0,-,
2012-08-01,2071439998976.0,2071439998976.0,-,
2012-07-31,1995840028672.0,1995840028672.0,-,
2012-07-30,2086559940608.0,2086559940608.0,-,
2012-07-27,2086559940608.0,2086559940608.0,-,
2012-07-26,2041199984640.0,2041199984640.0,-,
2012-07-25,2147039969280.0,2147039969280.0,-,
2012-07-24,2147039969280.0,2147039969280.0,-,
2012-07-23,2162160041984.0,2162160041984.0,-,
2012-07-20,2343600128000.0,2343600128000.0,-,
2012-07-19,2283120099328.0,2283120099328.0,-,
2012-07-18,2419200098304.0,2419200098304.0,-,
2012-07-17,2419200098304.0,2419200098304.0,-,
2012-07-16,2419200098304.0,2419200098304.0,-,
2012-07-13,2388959952896.0,2388959952896.0,-,
2012-07-12,2464559923200.0,2464559923200.0,-,
2012-07-11,2404079894528.0,2404079894528.0,-,
2012-07-10,2600639922176.0,2600639922176.0,-,
2012-07-09,2721599979520.0,2721599979520.0,-,
2012-07-06,2782080008192.0,2782080008192.0,-,
2012-07-05,2479680126976.0,2479680126976.0,-,
2012-07-03,2509920010240.0,2509920010240.0,-,
2012-07-02,2449439981568.0,2449439981568.0,-,
2012-06-29,2540159893504.0,2540159893504.0,-,
2012-06-28,2373840011264.0,2373840011264.0,-,
2012-06-27,2434320039936.0,2434320039936.0,-,
2012-06-26,2479680126976.0,2479680126976.0,-,
2012-06-25,2434320039936.0,2434320039936.0,-,
2012-06-22,2585519980544.0,2585519980544.0,-,
2012-06-21,2434320039936.0,2434320039936.0,-,
2012-06-20,2661119950848.0,2661119950848.0,-,
2012-06-19,2267999895552.0,2267999895552.0,-,
2012-06-18,1844639956992.0,1844639956992.0,-,
2012-06-15,1905119985664.0,1905119985664.0,-,
2012-06-14,1905119985664.0,1905119985664.0,-,
2012-06-13,1890000044032.0,1890000044032.0,-,
2012-06-12,1920240058368.0,1920240058368.0,-,
2012-06-11,1905119985664.0,1905119985664.0,-,
2012-06-08,2010959970304.0,2010959970304.0,-,
2012-06-07,2101680013312.0,2101680013312.0,-,
2012-06-06,2116799954944.0,2116799954944.0,-,
2012-06-05,2101680013312.0,2101680013312.0,-,
2012-06-04,2026080043008.0,2026080043008.0,-,
2012-06-01,2086559940608.0,2086559940608.0,-,
2012-05-31,2116799954944.0,2116799954944.0,-,
2012-05-30,2283120099328.0,2283120099328.0,-,
2012-05-29,2358720069632.0,2358720069632.0,-,
2012-05-25,2283120099328.0,2283120099328.0,-,
2012-05-24,2222640070656.0,2222640070656.0,-,
2012-05-23,2177279983616.0,2177279983616.0,-,
2012-05-22,2252879953920.0,2252879953920.0,-,
2012-05-21,2298240040960.0,2298240040960.0,-,
2012-05-18,2283120099328.0,2283120099328.0,-,
2012-05-17,2419200098304.0,2419200098304.0,-,
2012-05-16,2615760125952.0,2615760125952.0,-,
2012-05-15,2721599979520.0,2721599979520.0,-,
2012-05-14,2494800068608.0,2494800068608.0,-,
2012-05-11,2661119950848.0,2661119950848.0,-,
2012-05-10,2600639922176.0,2600639922176.0,-,
2012-05-09,2343600128000.0,2343600128000.0,-,
2012-05-08,2615760125952.0,2615760125952.0,-,
2012-05-07,2948399890432.0,2948399890432.0,-,
2012-05-04,2797199949824.0,2797199949824.0,-,
2012-05-03,3024000122880.0,3024000122880.0,-,
2012-05-02,3371760091136.0,3371760091136.0,-,
2012-05-01,3099600093184.0,3099600093184.0,-,
2012-04-30,3069359947776.0,3069359947776.0,-,
2012-04-27,3129839976448.0,3129839976448.0,-,
2012-04-26,3205439946752.0,3205439946752.0,-,
2012-04-25,3129839976448.0,3129839976448.0,-,
2012-04-24,3250800033792.0,3250800033792.0,-,
2012-04-23,3220559888384.0,3220559888384.0,-,
2012-04-20,3265919975424.0,3265919975424.0,-,
2012-04-19,3265919975424.0,3265919975424.0,-,
2012-04-18,3235680092160.0,3235680092160.0,-,
2012-04-17,3795120029696.0,3795120029696.0,-,
2012-04-16,3704400117760.0,3704400117760.0,-,
2012-04-13,3598560002048.0,3598560002048.0,-,
2012-04-12,4399919792128.0,4399919792128.0,-,
2012-04-11,3598560002048.0,3598560002048.0,-,
2012-04-10,3175200063488.0,3175200063488.0,-,
2012-04-09,3220559888384.0,3220559888384.0,-,
2012-04-05,3265919975424.0,3265919975424.0,-,
2012-04-04,3296160120832.0,3296160120832.0,-,
2012-04-03,3734640001024.0,3734640001024.0,-,
2012-04-02,3674159972352.0,3674159972352.0,-,
2012-03-30,3522960031744.0,3522960031744.0,-,
2012-03-29,3522960031744.0,3522960031744.0,-,
2012-03-28,3265919975424.0,3265919975424.0,-,
2012-03-27,3190320005120.0,3190320005120.0,-,
2012-03-26,3326400004096.0,3326400004096.0,-,
2012-03-23,3281039917056.0,3281039917056.0,-,
2012-03-22,3432240119808.0,3432240119808.0,-,
2012-03-21,3281039917056.0,3281039917056.0,-,
2012-03-20,3386880032768.0,3386880032768.0,-,
2012-03-19,3522960031744.0,3522960031744.0,-,
2012-03-16,3462480003072.0,3462480003072.0,-,
2012-03-15,3371760091136.0,3371760091136.0,-,
2012-03-14,3326400004096.0,3326400004096.0,-,
2012-03-13,3356639887360.0,3356639887360.0,-,
2012-03-12,3356639887360.0,3356639887360.0,-,
2012-03-09,3719520059392.0,3719520059392.0,-,
2012-03-08,3628799885312.0,3628799885312.0,-,
2012-03-07,3507840090112.0,3507840090112.0,-,
2012-03-06,3341519945728.0,3341519945728.0,-,
2012-03-05,3583440060416.0,3583440060416.0,-,
2012-03-02,3628799885312.0,3628799885312.0,-,
2012-03-01,3870720000000.0,3870720000000.0,-,
2012-02-29,4097519910912.0,4097519910912.0,-,
2012-02-28,4687200256000.0,4687200256000.0,-,
2012-02-27,4747680022528.0,4747680022528.0,-,
2012-02-24,4581360140288.0,4581360140288.0,-,
2012-02-23,5292000018432.0,5292000018432.0,-,
2012-02-22,5806080131072.0,5806080131072.0,-,
2012-02-21,4793039847424.0,4793039847424.0,-,
2012-02-17,3401999974400.0,3401999974400.0,-,
2012-02-16,3175200063488.0,3175200063488.0,-,
2012-02-15,3024000122880.0,3024000122880.0,-,
2012-02-14,2963520094208.0,2963520094208.0,-,
2012-02-13,2736719921152.0,2736719921152.0,-,
2012-02-10,2827440095232.0,2827440095232.0,-,
2012-02-09,2706480037888.0,2706480037888.0,-,
2012-02-08,2494800068608.0,2494800068608.0,-,
2012-02-07,2343600128000.0,2343600128000.0,-,
2012-02-06,2540159893504.0,2540159893504.0,-,
2012-02-03,2056320057344.0,2056320057344.0,-,
2012-02-02,2192400056320.0,2192400056320.0,-,
2012-02-01,2298240040960.0,2298240040960.0,-,
2012-01-31,2600639922176.0,2600639922176.0,-,
2012-01-30,2646000009216.0,2646000009216.0,-,
2012-01-27,2570400038912.0,2570400038912.0,-,
2012-01-26,2646000009216.0,2646000009216.0,-,
2012-01-25,2585519980544.0,2585519980544.0,-,
2012-01-24,2570400038912.0,2570400038912.0,-,
2012-01-23,2661119950848.0,2661119950848.0,-,
2012-01-20,2766960066560.0,2766960066560.0,-,
2012-01-19,2766960066560.0,2766960066560.0,-,
2012-01-18,2706480037888.0,2706480037888.0,-,
2012-01-17,2661119950848.0,2661119950848.0,-,
2012-01-13,2721599979520.0,2721599979520.0,-,
2012-01-12,2782080008192.0,2782080008192.0,-,
2012-01-11,2782080008192.0,2782080008192.0,-,
2012-01-10,2766960066560.0,2766960066560.0,-,
2012-01-09,2721599979520.0,2721599979520.0,-,
2012-01-06,2782080008192.0,2782080008192.0,-,
2012-01-05,2782080008192.0,2782080008192.0,-,
2012-01-04,2570400038912.0,2570400038912.0,-,
2012-01-03,2570400038912.0,2570400038912.0,-,
2011-12-30,2706480037888.0,2706480037888.0,-,
2011-12-29,2948399890432.0,2948399890432.0,-,
2011-12-28,2615760125952.0,2615760125952.0,-,
2011-12-27,2887920123904.0,2887920123904.0,-,
2011-12-23,3024000122880.0,3024000122880.0,-,
2011-12-22,3008879919104.0,3008879919104.0,-,
2011-12-21,2872799920128.0,2872799920128.0,-,
2011-12-20,3024000122880.0,3024000122880.0,-,
2011-12-19,3069359947776.0,3069359947776.0,-,
2011-12-16,3311280062464.0,3311280062464.0,-,
2011-12-15,3281039917056.0,3281039917056.0,-,
2011-12-14,3689279913984.0,3689279913984.0,-,
2011-12-13,3764879884288.0,3764879884288.0,-,
2011-12-12,3855600058368.0,3855600058368.0,-,
2011-12-09,3931200028672.0,3931200028672.0,-,
2011-12-08,3900959883264.0,3900959883264.0,-,
2011-12-07,3931200028672.0,3931200028672.0,-,
2011-12-06,3976560115712.0,3976560115712.0,-,
2011-12-05,3855600058368.0,3855600058368.0,-,
2011-12-02,3931200028672.0,3931200028672.0,-,
2011-12-01,3764879884288.0,3764879884288.0,-,
2011-11-30,3643920089088.0,3643920089088.0,-,
2011-11-29,3462480003072.0,3462480003072.0,-,
2011-11-28,3659040030720.0,3659040030720.0,-,
2011-11-25,3704400117760.0,3704400117760.0,-,
2011-11-23,3749759942656.0,3749759942656.0,-,
2011-11-22,3795120029696.0,3795120029696.0,-,
2011-11-21,3931200028672.0,3931200028672.0,-,
2011-11-18,3780000088064.0,3780000088064.0,-,
2011-11-17,3780000088064.0,3780000088064.0,-,
2011-11-16,3628799885312.0,3628799885312.0,-,
2011-11-15,3522960031744.0,3522960031744.0,-,
2011-11-14,3432240119808.0,3432240119808.0,-,
2011-11-11,3432240119808.0,3432240119808.0,-,
2011-11-10,3462480003072.0,3462480003072.0,-,
2011-11-09,3522960031744.0,3522960031744.0,-,
2011-11-08,3477599944704.0,3477599944704.0,-,
2011-11-07,3674159972352.0,3674159972352.0,-,
2011-11-04,3780000088064.0,3780000088064.0,-,
2011-11-03,3931200028672.0,3931200028672.0,-,
2011-11-02,4006799998976.0,4006799998976.0,-,
2011-11-01,3840480116736.0,3840480116736.0,-,
2011-10-31,4218479968256.0,4218479968256.0,-,
2011-10-28,4263840055296.0,4263840055296.0,-,
2011-10-27,3855600058368.0,3855600058368.0,-,
2011-10-26,3522960031744.0,3522960031744.0,-,
2011-10-25,3265919975424.0,3265919975424.0,-,
2011-10-24,3250800033792.0,3250800033792.0,-,
2011-10-21,3265919975424.0,3265919975424.0,-,
2011-10-20,3477599944704.0,3477599944704.0,-,
2011-10-19,3477599944704.0,3477599944704.0,-,
2011-10-18,3371760091136.0,3371760091136.0,-,
2011-10-17,3175200063488.0,3175200063488.0,-,
2011-10-14,3190320005120.0,3190320005120.0,-,
2011-10-13,3054240006144.0,3054240006144.0,-,
2011-10-12,2948399890432.0,2948399890432.0,-,
2011-10-11,1542239944704.0,1542239944704.0,-,
2011-10-10,1542239944704.0,1542239944704.0,-,
2011-10-07,1602719973376.0,1602719973376.0,-,
2011-10-06,1663200002048.0,1663200002048.0,-,
2011-10-05,1844639956992.0,1844639956992.0,-,
2011-10-04,1844639956992.0,1844639956992.0,-,
2011-10-03,1905119985664.0,1905119985664.0,-,
2011-09-30,2192400056320.0,2192400056320.0,-,
2011-09-29,2192400056320.0,2192400056320.0,-,
2011-09-28,2010959970304.0,2010959970304.0,-,
2011-09-27,1995840028672.0,1995840028672.0,-,
2011-09-26,2192400056320.0,2192400056320.0,-,
2011-09-23,2267999895552.0,2267999895552.0,-,
2011-09-22,2328479924224.0,2328479924224.0,-,
2011-09-21,2358720069632.0,2358720069632.0,-,
2011-09-20,2494800068608.0,2494800068608.0,-,
2011-09-19,2494800068608.0,2494800068608.0,-,
2011-09-16,2313359982592.0,2313359982592.0,-,
2011-09-15,2494800068608.0,2494800068608.0,-,
2011-09-14,2494800068608.0,2494800068608.0,-,
2011-09-13,2494800068608.0,2494800068608.0,-,
2011-09-12,2509920010240.0,2509920010240.0,-,
2011-09-09,2570400038912.0,2570400038912.0,-,
2011-09-08,2585519980544.0,2585519980544.0,-,
2011-09-07,2691360096256.0,2691360096256.0,-,
2011-09-06,2676239892480.0,2676239892480.0,-,
2011-09-02,3114720034816.0,3114720034816.0,-,
2011-09-01,2857679978496.0,2857679978496.0,-,
2011-08-31,2766960066560.0,2766960066560.0,-,
2011-08-30,3628799885312.0,3628799885312.0,-,
2011-08-29,3281039917056.0,3281039917056.0,-,
2011-08-26,3628799885312.0,3628799885312.0,-,
2011-08-25,3175200063488.0,3175200063488.0,-,
2011-08-24,2827440095232.0,2827440095232.0,-,
2011-08-23,2948399890432.0,2948399890432.0,-,
2011-08-22,3160080121856.0,3160080121856.0,-,
2011-08-19,3039120064512.0,3039120064512.0,-,
2011-08-18,3326400004096.0,3326400004096.0,-,
2011-08-17,3780000088064.0,3780000088064.0,-,
2011-08-16,4142879997952.0,4142879997952.0,-,
2011-08-15,3885839941632.0,3885839941632.0,-,
2011-08-12,3810239971328.0,3810239971328.0,-,
2011-08-11,3553199915008.0,3553199915008.0,-,
2011-08-10,3175200063488.0,3175200063488.0,-,
2011-08-09,3024000122880.0,3024000122880.0,-,
2011-08-08,2903040065536.0,2903040065536.0,-,
2011-08-05,3462480003072.0,3462480003072.0,-,
2011-08-04,3568320118784.0,3568320118784.0,-,
2011-08-03,3916080087040.0,3916080087040.0,-,
2011-08-02,3931200028672.0,3931200028672.0,-,
2011-08-01,3976560115712.0,3976560115712.0,-,
2011-07-29,3855600058368.0,3855600058368.0,-,
2011-07-28,3764879884288.0,3764879884288.0,-,
2011-07-27,4037039882240.0,4037039882240.0,-,
2011-07-26,4127760056320.0,4127760056320.0,-,
2011-07-25,4354559967232.0,4354559967232.0,-,
2011-07-22,4596480081920.0,4596480081920.0,-,
2011-07-21,4339440025600.0,4339440025600.0,-,
2011-07-20,4445280141312.0,4445280141312.0,-,
2011-07-19,4611600023552.0,4611600023552.0,-,
2011-07-18,4520879849472.0,4520879849472.0,-,
2011-07-15,4535999791104.0,4535999791104.0,-,
2011-07-14,4566240198656.0,4566240198656.0,-,
2011-07-13,5292000018432.0,5292000018432.0,-,
2011-07-12,5987519954944.0,5987519954944.0,-,
2011-07-11,6048000245760.0,6048000245760.0,-,
2011-07-08,6048000245760.0,6048000245760.0,-,
2011-07-07,5292000018432.0,5292000018432.0,-,
2011-07-06,5292000018432.0,5292000018432.0,-,
2011-07-05,5292000018432.0,5292000018432.0,-,
2011-07-01,4898879963136.0,4898879963136.0,-,
2011-06-30,4838400196608.0,4838400196608.0,-,
2011-06-29,4762799964160.0,4762799964160.0,-,
2011-06-28,4913999904768.0,4913999904768.0,-,
2011-06-27,4762799964160.0,4762799964160.0,-,
2011-06-24,5670000132096.0,5670000132096.0,-,
2011-06-23,5443199959040.0,5443199959040.0,-,
2011-06-22,6048000245760.0,6048000245760.0,-,
2011-06-21,5745599840256.0,5745599840256.0,-,
2011-06-20,6048000245760.0,6048000245760.0,-,
2011-06-17,5896799780864.0,5896799780864.0,-,
2011-06-16,6048000245760.0,6048000245760.0,-,
2011-06-15,6199200186368.0,6199200186368.0,-,
2011-06-14,6501600067584.0,6501600067584.0,-,
2011-06-13,6803999948800.0,6803999948800.0,-,
2011-06-10,7560000176128.0,7560000176128.0,-,
2011-06-09,8315999879168.0,8315999879168.0,-,
2011-06-08,8920800165888.0,8920800165888.0,-,
2011-06-07,8618399760384.0,8618399760384.0,-,
2011-06-06,8618399760384.0,8618399760384.0,-,
2011-06-03,9374400512000.0,9374400512000.0,-,
2011-06-02,9374400512000.0,9374400512000.0,-,
2011-06-01,8769600225280.0,8769600225280.0,-,
2011-05-31,9071999582208.0,9071999582208.0,-,
2011-05-27,9223200047104.0,9223200047104.0,-,
2011-05-26,10130399690752.0,10130399690752.0,-,
2011-05-25,10584000036864.0,10584000036864.0,-,
2011-05-24,9827999809536.0,9827999809536.0,-,
2011-05-23,9827999809536.0,9827999809536.0,-,
2011-05-20,9071999582208.0,9071999582208.0,-,
2011-05-19,9525599928320.0,9525599928320.0,-,
2011-05-18,9223200047104.0,9223200047104.0,-,
2011-05-17,9071999582208.0,9071999582208.0,-,
2011-05-16,9676800393216.0,9676800393216.0,-,
2011-05-13,9827999809536.0,9827999809536.0,-,
2011-05-12,9676800393216.0,9676800393216.0,-,
2011-05-11,9827999809536.0,9827999809536.0,-,
2011-05-10,10281600155648.0,10281600155648.0,-,
2011-05-09,10584000036864.0,10584000036864.0,-,
2011-05-06,11188799799296.0,11188799799296.0,-,
2011-05-05,10281600155648.0,10281600155648.0,-,
2011-05-04,10584000036864.0,10584000036864.0,-,
2011-05-03,10886399918080.0,10886399918080.0,-,
2011-05-02,10886399918080.0,10886399918080.0,-,
2011-04-29,11188799799296.0,11188799799296.0,-,
2011-04-28,10584000036864.0,10584000036864.0,-,
2011-04-27,10130399690752.0,10130399690752.0,-,
2011-04-26,11340000264192.0,11340000264192.0,-,
2011-04-25,10584000036864.0,10584000036864.0,-,
2011-04-21,10130399690752.0,10130399690752.0,-,
2011-04-20,9676800393216.0,9676800393216.0,-,
2011-04-19,9525599928320.0,9525599928320.0,-,
2011-04-18,9525599928320.0,9525599928320.0,-,
2011-04-15,10584000036864.0,10584000036864.0,-,
2011-04-14,11037600382976.0,11037600382976.0,-,
2011-04-13,11188799799296.0,11188799799296.0,-,
2011-04-12,11340000264192.0,11340000264192.0,-,
2011-04-11,11188799799296.0,11188799799296.0,-,
2011-04-08,10735200501760.0,10735200501760.0,-,
2011-04-07,10886399918080.0,10886399918080.0,-,
2011-04-06,10886399918080.0,10886399918080.0,-,
2011-04-05,10886399918080.0,10886399918080.0,-,
2011-04-04,10735200501760.0,10735200501760.0,-,
2011-04-01,10886399918080.0,10886399918080.0,-,
2011-03-31,11037600382976.0,11037600382976.0,-,
2011-03-30,11340000264192.0,11340000264192.0,-,
2011-03-29,11340000264192.0,11340000264192.0,-,
2011-03-28,11793599561728.0,11793599561728.0,-,
2011-03-25,11944800026624.0,11944800026624.0,-,
2011-03-24,12096000491520.0,12096000491520.0,-,
2011-03-23,10886399918080.0,10886399918080.0,-,
2011-03-22,11340000264192.0,11340000264192.0,-,
2011-03-21,12096000491520.0,12096000491520.0,-,
2011-03-18,13305600016384.0,13305600016384.0,-,
2011-03-17,13456800481280.0,13456800481280.0,-,
2011-03-16,12549599789056.0,12549599789056.0,-,
2011-03-15,12398400372736.0,12398400372736.0,-,
2011-03-14,12700800253952.0,12700800253952.0,-,
2011-03-11,12851999670272.0,12851999670272.0,-,
2011-03-10,13305600016384.0,13305600016384.0,-,
2011-03-09,13154399551488.0,13154399551488.0,-,
2011-03-08,13305600016384.0,13305600016384.0,-,
2011-03-07,13003200135168.0,13003200135168.0,-,
2011-03-04,13003200135168.0,13003200135168.0,-,
2011-03-03,13003200135168.0,13003200135168.0,-,
2011-03-02,13910399778816.0,13910399778816.0,-,
2011-03-01,13910399778816.0,13910399778816.0,-,
2011-02-28,13910399778816.0,13910399778816.0,-,
2011-02-25,14061600243712.0,14061600243712.0,-,
2011-02-24,14212799660032.0,14212799660032.0,-,
2011-02-23,14061600243712.0,14061600243712.0,-,
2011-02-22,13910399778816.0,13910399778816.0,-,
2011-02-18,14515199541248.0,14515199541248.0,-,
2011-02-17,15120000352256.0,15120000352256.0,-,
2011-02-16,14666400006144.0,14666400006144.0,-,
2011-02-15,14364000124928.0,14364000124928.0,-,
2011-02-14,14515199541248.0,14515199541248.0,-,
2011-02-11,14968799887360.0,14968799887360.0,-,
2011-02-10,14968799887360.0,14968799887360.0,-,
2011-02-09,15573599649792.0,15573599649792.0,-,
2011-02-08,15120000352256.0,15120000352256.0,-,
2011-02-07,15422400233472.0,15422400233472.0,-,
2011-02-04,15875999531008.0,15875999531008.0,-,
2011-02-03,15573599649792.0,15573599649792.0,-,
2011-02-02,16178400460800.0,16178400460800.0,-,
2011-02-01,15875999531008.0,15875999531008.0,-,
2011-01-31,16178400460800.0,16178400460800.0,-,
2011-01-28,15271199768576.0,15271199768576.0,-,
2011-01-27,15422400233472.0,15422400233472.0,-,
2011-01-26,15573599649792.0,15573599649792.0,-,
2011-01-25,15724800114688.0,15724800114688.0,-,
2011-01-24,15875999531008.0,15875999531008.0,-,
2011-01-21,15573599649792.0,15573599649792.0,-,
2011-01-20,15120000352256.0,15120000352256.0,-,
2011-01-19,14666400006144.0,14666400006144.0,-,
2011-01-18,15422400233472.0,15422400233472.0,-,
2011-01-14,16027199995904.0,16027199995904.0,-,
2011-01-13,16329599877120.0,16329599877120.0,-,
2011-01-12,16329599877120.0,16329599877120.0,-,
2011-01-11,15875999531008.0,15875999531008.0,-,
2011-01-10,15875999531008.0,15875999531008.0,-,
2011-01-07,16178400460800.0,16178400460800.0,-,
2011-01-06,16178400460800.0,16178400460800.0,-,
2011-01-05,16178400460800.0,16178400460800.0,-,
2011-01-04,15422400233472.0,15422400233472.0,-,
2011-01-03,16178400460800.0,16178400460800.0,-,
2010-12-31,16480800342016.0,16480800342016.0,-,
2010-12-30,16480800342016.0,16480800342016.0,-,
2010-12-29,16178400460800.0,16178400460800.0,-,
2010-12-28,16329599877120.0,16329599877120.0,-,
2010-12-27,17085600104448.0,17085600104448.0,-,
2010-12-23,16027199995904.0,16027199995904.0,-,
2010-12-22,16631999758336.0,16631999758336.0,-,
2010-12-21,15422400233472.0,15422400233472.0,-,
2010-12-20,14364000124928.0,14364000124928.0,-,
2010-12-17,14364000124928.0,14364000124928.0,-,
2010-12-16,14364000124928.0,14364000124928.0,-,
2010-12-15,13607999897600.0,13607999897600.0,-,
2010-12-14,13759200362496.0,13759200362496.0,-,
2010-12-13,13607999897600.0,13607999897600.0,-,
2010-12-10,13607999897600.0,13607999897600.0,-,
2010-12-09,12398400372736.0,12398400372736.0,-,
2010-12-08,12700800253952.0,12700800253952.0,-,
2010-12-07,12700800253952.0,12700800253952.0,-,
2010-12-06,12851999670272.0,12851999670272.0,-,
2010-12-03,12398400372736.0,12398400372736.0,-,
2010-12-02,12700800253952.0,12700800253952.0,-,
2010-12-01,12700800253952.0,12700800253952.0,-,
2010-11-30,12247199907840.0,12247199907840.0,-,
2010-11-29,11793599561728.0,11793599561728.0,-,
