Main,Unnamed: 1,Unnamed: 2,Unnamed: 3
,Authors,"Nitish Srivastava, Geoffrey Hinton, Alex Krizhevsky, Ilya Sutskever, Ruslan Salakhutdinov (U Toronto)",
,Citations,44997,
,Link,https://ailibrary.s3.amazonaws.com/Dropout+-+A+Simple+Way+to+Prevent+Neural+Networks+from+Overfitting+-+Srivastava.pdf,
,,,
2014-3,"Microsoft coco: Common objects in context. 2014, arXiv 2/21/15 revision.",,
,Authors,"Tsung-Yi Lin, Michael Maire, Serge Belongie, Lubomir Bourdev, Ross Girshick, James Hays, Pietro Perona, Deva Ramanan, C. Lawrence Zitnick, Piotr Dollar (MSFT)",
,Citations,37576,
,Link,https://ailibrary.s3.amazonaws.com/Microsoft+COCO+-+Common+Objects+in+Context.pdf,
,,,
2014-GloVe,GloVe: Global Vectors for Word Representation. EMNLP 2014.,,
,Authors,"Jeffrey Pennington, Richard Socher, Christopher D. Manning (Stanford)",
,Citations,36262,
,Link,https://nlp.stanford.edu/pubs/glove.pdf,
,,,
2014-4,Neural machine translation by jointly learning to align and translate. arXiv 2014.,,
,Authors,"D Bahdanau, K Cho, Yoshua Bengio",
,Citations,30303,
,Link,https://arxiv.org/pdf/1409.0473.pdf,
,,,
2014-5,Learning phrase representations using RNN encoder-decoder for statistical machine translation. arXiv 2014.,,
,Authors,"Kyunghyun Cho, Bart van Merrienboer, Caglar Gulcehre, Dzmitry Bahdanau, Fethi Bougares, Holger Schwenk, Yoshua Bengio",
,Citations,25278,
,Link,https://arxiv.org/pdf/1406.1078.pdf,
,,,
2014-5.5,Sequence to sequence learning with neural networks. NIPS 2014.,,
,Authors,"Sutskever, Vinyals, Le.",
,Citations,25360,
,Link,https://arxiv.org/abs/1409.3215,
,,,
2014-6,Distributed Representations of Sentences and Documents,,
,Authors,"Quoc V. Le, Tomas Mikolov",
,Citations,11388,
,Link,https://arxiv.org/abs/1405.4053,
,,,
2014-6,Understanding machine learning: From theory to algorithms. CUP 2014.,,
,Authors,"Shai Shalev-Shwartz, Shai Ben-David",
,Citations,6423,
,Link,https://ailibrary.s3.amazonaws.com/Shalev-Shwartz+S.%2C+Ben-David+S.+-+Understanding+Machine+Learning_+From+Theory+to+Algorithms-CUP+(2014).pdf,
,,,
2014-7,Multiple object recognition with visual attention. arXiv 2014.,,
,Authors,"Jimmy Lei Ba (U Toronto), Volodymyr Mnih, Koray Kavukcuoglu (Google)",
,Citations,1202,
,Link,https://arxiv.org/pdf/1412.7755.pdf,
,,,
2015-1,Deep Residual Learning for Image Recognition,,
,Authors,"Kaiming He, Xiangyu Zhang, Shaoqing Ren, Jian Sun",
,Citations,176062,
,Link,https://arxiv.org/pdf/1512.03385.pdf,
,,,
2015-2,Deep Learning. Nature 2015.,,
,Authors,"LeCun, Bengio, Hinton. Nature.",
,Citations,64876,
,Link,https://ailibrary.s3.amazonaws.com/Deep+Learning+Review+(Nature)+-+Yann+LeCun%2C+Yoshua+Bengio%2C+Geoffrey+Hinton.pdf,
,References,"Learning hierarchical features for scene labeling. Farabet, C., Couprie, C., Namjam, L., LeCun, Y. IEEE Trans Pattern Anal Mach Intell 2013.",
,,"Tompson, J., Jain, A., LeCun, Y., Bregler, C. Joint training of a convolutional network and a graphical model for human pose estimation. Proc Adv NIPS 2014.",
,,"Going deeper with convolutions. Szegedy, C, et al. Arxiv 2014.",
,,"Mikolov, T., Deoras, A., Povey, D., Burget, L., Cernocky, J. Strategies for training large scale neural network language models. Proc Automat Speech Recog Understand 2011.",
,,"Hinton, G. et al. Deep neural networks for acoustic modeling in speech recognition. IEEE Signal Processing Magazine 2012.",
,,,"This joint paper from the major speech recognition laboratories, summarizing the breakthrough achieved with deep learning on the task of phonetic classification for automatic speech recognition, was the first major industrial application of deep learning."
,,"Sainath, T., Mohamed, A.-R., Kingsbury, B., Ramabhadran, B. Deep convolutional neural networks for LVCSR. In Proc. Acoustics, Speech and Signal Processing 2013.",
,,"Ma., J, Sheridan, R. P., Liaw, A., Dahl, G.E, Svetnik, V. Deep neural nets as a method for quantitative structure-activity relationships. J Chem Inf Model 2015.",
,,"Ciodaro, T., Deva, D., de Seixas, J., Damazio, D. Online particle detection with neural networks based on topological calorimetry information. J Phys Conf Series 2012.",
,,Kaggle. Higgs boson machine learning challenge. 2014.,
,,"Helmstaedter, M., et al. Connectomic reconstruction of the inner plexiform layer in the mouse retina. Nature 2013.",
,,"Leung, MK, Xiong HY, Lee, LJ, Frey, BJ. Deep learning of the issue-regulated splicing code. Bioinformatics 2014.",
,,"Xiong, HY. The human splicing code reveals new insights into the genetic determinants of disease. Science 2015.",
,,,
,,"Bordes, A., Chopra, S., Weston, J. Question answering with subgraph embeddings. Proc Empirical Methods in NLP 2014.",
,,"Jean, S., Cho, K, Memisevic, R., Bengio Y. On using very large target vocabulary for neural machine translation. Arxiv 2015.",
,,"Sutskever, I., Vinyals, O., Le, QV. Sequence to sequence learning with neural networks. Proc Adv NIPS 2014.",
,,,"This paper showed state-of-the-art machine translation results with the architecture introduced in (72), with a recurrent network trained to read a sentence in one language, produce a semantic representation of its meaning, and generate a translation in another language."
,,"Bottou, L., Bousquet, O. The tradeoffs of large scale learning. In Proc Adv NIPS 2007.",
,,"Duda, RO, Hart, PE. Pattern Classification and Scene Analysis. Wiley, 1973.",
,,"Scholkopf, B., Smola, A. Learning with Kernels, MIT Press, 2002.",
,,"Bengio, Y., Delalleau, O, Le Roux N. The curse of highly variable functions for local kernel machines. In Proc Adv NIPS 2005.",
,,"Selfridge, OG. Pandemonium: a paradigm for learning in mechanisation of thought processes. Proc Symposium on Mechanisation of Thought Processes. 1958.",
,,,
2015-3,Neural Machine Translation by Jointly Learning to Align and Translate. ICLR 2015.,,
,Authors,"Dzmitry Bahdanau, Kyunghyun Cho, Yoshua Bengio",
,Citations,30303,
,Presentation,https://iclr.cc/archive/www/lib/exe/fetch.php%3Fmedia=iclr2015:bahdanau-iclr2015.pdf,
,Paper,https://arxiv.org/pdf/1409.0473.pdf,
,,,
2015-4,"Deep learning in neural networks: An overview. arXiv 2014, Neural Networks 2015.",,
,Authors,Jurgen Schmidhuber,
,Citations,19618,
,Link,https://ailibrary.s3.amazonaws.com/Deep+Learning+in+Neural+Networks+-+Schmidhuber+2015.pdf,
,,,
2015-5,Distilling the knowledge in a neural network. arXiv 2015.,,
,Authors,"Geoffrey Hinton, O Vinyals, Jeff Dean",
,Citations,15123,
,Link,https://arxiv.org/pdf/1503.02531.pdf,
,,,
2015-x,Deep Unsupervised Learning using Nonequilibrium Thermodynamics,,
,Authors,"Jascha Sohl-Dickstein, Eric A. Weiss, Niru Maheswaranathan, Surya Ganguli (Stanford)",
,Citations,4587,
,Link,https://arxiv.org/abs/1503.03585,
,Comments,The first diffusion paper?,
,,,
2015-6,A large annotated corpus for learning natural language inference. arXiv 8/21/15,,
,Authors,Bowman et al.,
,Citations,3864,
,Link,https://arxiv.org/abs/1508.05326,
,,,
2015-7,Skip-Thought Vectors. arXiv 6/22/2015,,
,Authors,Kiros et al.,
,Citations,2903,
,Link,https://arxiv.org/abs/1506.06726,
,,,
2015-8,Semi-supervised Sequence Learning. arXiv 11/4/2015,,
,Authors,"Andrew M. Dai, Quoc V. Le",
,Citations,1436,
,Link,https://arxiv.org/abs/1511.01432,
,,,
2015-9,GSNs: generative stochastic networks. arXiv 2015. Information and Inference: A Journal of the IMA 2016.,,
,Authors,"Guillaume Alain, Yoshua Bengio, Li Yao, Jason Yosinski, Eric Thibodeau-Laufer, Saizheng Zhang, Pascal Vincent.",
,Citations,66,
,Link,https://arxiv.org/pdf/1503.05571.pdf,
,,,
2015-10,Variational Generative Stochastic Networks with Collaborative Shaping. ICML 2015.,,
,Authors,"Philip Bachman, Doina Precup (McGill)",
,Citations,14,
,Link,http://proceedings.mlr.press/v37/bachman15.pdf,
,,,
2015-11,"Conditional computation in neural networks using a
decision-theoretic approach. RLDM 2015",,
,Authors,"Pierre-Luc Bacon, Emmanuel Bengio, Joelle Pineau, Doina Precup (McGill)",
,Citations,5,
,Link,https://pierrelucbacon.com/bacon-2015-condnet.pdf,
,,,
,"Heads-up limit hold’em poker is solved. Science, 347(6218):145–149, 2015.",,
,Authors,"Michael Bowling, Neil Burch, Michael Johanson, and Oskari Tammelin. ",
,Citations,,
,Link,,
,,,
,"A voxel-wise encoding model for early visual areas decodes mental images of remembered scenes. Neuroimage 105, 215–228 (2015).",,
,Authors,"Thomas Naselaris, Cheryl A. Olman, Dustin E. Stansbury, Kamil Ugurbil, and Jack L. Gallant.",
,Citations,,
,Link,,
,,,
,Librispeech: an ASR corpus based on public domain audio books.,,
,Authors,,
,Citations,,
,Link,,
,,,
2016-1,"Deep Learning. 2016, 2017.",,
,Authors,"Goodfellow, Bengio, Courville.",
,Citations,53562,
,Link,https://ailibrary.s3.amazonaws.com/Deep+Learning+-+MIT+(2017)+-+Ian+Goodfellow%2C+Yoshua+Bengio%2C+Aaron+Courville.pdf,
,Link,https://www.deeplearningbook.org,
,References,"2016-2, 1985-1, 2012-5, 2015-9, 2014-8, 2015-8, 2015-10, 2009-4, 2015-3, 1987-1",
,,,
2016-2,Tensorflow: Large-scale machine learning on heterogeneous distributed systems. 2016.,,
,Authors,"Martin Abadi, Ashish Agarwal, Paul Barham, Eugene Brevdo, Zhifeng Chen, Craig Citro, Greg S. Corrado, Andy Davis, Jeffrey Dean, Matthieu Devin, Sanjay Ghemawat, Ian Goodfellow, Andrew Harp, Geoffrey Irving, Michael Isard, Yangqing Jia, Rafal Jozefowicz, Lukasz Kaiser, Manjunath Kudlur, Josh Levenberg, Dan Mane, Rajat Monga, Sherry Moore, Derek Murray, Chris Olah, Mike Schuster, Jonathon Shlens, Benoit Steiner, Ilya Sutskever, Kunal Talwar, Paul Tucker, Vincent Vanhoucke, Vijay Vasudevan, Fernanda Viegas, Oriol Vinyals, Pete Warden, Martin Wattenberg, Martin Wicke, Yuan Yu, Xiaoqiang Zheng (Google)",
,Citations,26946,
,Link,https://ailibrary.s3.amazonaws.com/TensorFlow+-+Large-Scale+Machine+Learning+on+Heterogeneous+Distributed+Systems.pdf,
,,,
2016-3,Mastering the game of Go with deep neural networks and tree search. 2016.,,
,Authors,"Silver, D., Huang, A., Maddison, CJ, Guez, A, Sifre, L, Van Den Driessche, G, Schrittwieser, J, Antonoglou I, Panneershelvam V, Lanctot M. Nature 529, 484.",
,Citations,16402,
,Link,,
,,,
2016-4,Layer normalization. arXiv 2016.,,
,Authors,"JL Ba, JR Kiros, Geoffrey E Hinton",
,Citations,8476,
,Link,https://ailibrary.s3.amazonaws.com/Layer+Normalization+-+Ba%2C+Hinton.pdf,
,,,
2016-5,An overview of gradient descent optimization algorithms. arXiv 2016.,,
,Authors,S Ruder,
,Citations,7940,
,Link,https://arxiv.org/abs/1609.04747,
,,,
2016-WaveNet,WaveNet: A Generative Model for Raw Audio,,
,Authors,Oord et al.,
,Citations,5849,
,Link,https://arxiv.org/pdf/1609.03499.pdf,
,,,
2016-DeepSpeech2,Deep Speech 2: End-to-End Speech Recognition in English and Mandarin,,
,Authors,Baidu: Dario Amodei et al.,
,Citations,3562,
,Link,https://arxiv.org/abs/1512.02595,
,,,
2016-6,Bridging Nonlinearities and Stochastic Regularizers with Gaussian Error Linear Units,,
,Authors,"Dan Hendrycks, Kevin Gimpel",
,Citations,3290,
,Link,https://openreview.net/pdf?id=Bk0MRI5lg,
,,,
2016-7,A Decomposable Attention Model for Natural Language Inference. arXiv 6/6/2016,,
,Authors,Parikh et al.,
,Citations,1505,
,Link,https://arxiv.org/abs/1606.01933,
,,,
2016-8,Learning Distributed Representations of Sentences from Unlabelled Data. arXiv 2/10/2016,,
,Authors,F. Hill et al.,
,Citations,639,
,Link,https://arxiv.org/abs/1602.03483,
,,,
2016-9,context2vec: Learning Generic Context Embedding with Bidirectional LSTM,,
,Authors,Melamud et al.,
,Citations,599,
,Link,https://aclanthology.org/K16-1006.pdf,
,,,
2016-10,Data Cleaning: Overview and Emerging Challenges. SIGMOD 2016.,,
,Authors,Chu et al.,
,Citations,469,
,Link,https://bpb-us-w2.wpmucdn.com/sites.gatech.edu/dist/b/1653/files/2020/10/data-cleaning-sigmod-tutorial.pdf,
,,,
2016-x,Weight normalization: a simple reparameterization to accelerate training of deep neural networks. NIPS 2016.,,
,Authors,Salimans & Kingma,
,Citations,,
,Link,,
,,,
2016-y,Unsupervised Representation Learning with Deep Convolutional Generative Adversarial Networks.,,
,Authors,"Alec Radford, Luke Metz, Soumith Chintala",
,Citations,,
,Link,https://arxiv.org/pdf/1511.06434.pdf,
,,,
2016-z,Unitary evolution recurrent neural networks; ICML 2016,,
,Authors,Arjovsky et al.,
,Citations,,
,Link,,
,,,
2017-1,"Attention Is All You Need. arXiv December 2017. Adv NIPS 2017, 6000-6010.",,
,Authors,"Ashish Vaswani, Noam Shazeer, Niki Parmar, Jakob Uszkoreit, Llion Jones, Aidan Gomez, Lukasz Kaiser, Illia Polosukhin. (Google)",
,Citations,83673,
,Link,https://ailibrary.s3.amazonaws.com/Attention+is+All+You+Need+-+Vaswani.pdf,
,,,
2017-2,Imagenet classification with deep convolutional neural networks. Communications of the ACM 2017. Originally presented NIPS 2012.,,
,Authors,"Alex Krizhevsky, Ilya Sutskever, Geoffrey E Hinton",
,Citations,22849,
,Link,https://ailibrary.s3.amazonaws.com/ImageNet+Classification+with+Deep+Convolutional+Neural+Networks+-+Krizhevsky%2C+Sutskever%2C+Hinton+2017.pdf,
,Link,"Berg, A., Deng, J., Fei-Fei, L. Large scale visual recognition challenge 2010",
,Summary,"This report was a breakthrough that used convolutional nets to almost halve the error rate for object recognition, and precipitated the rapid adoption of deep learning by the computer vision community.",
,References,"2007-1, 2007-2, 2001-1, 2011-2, 1985-2, 2012-4, 2009-1, 2004-2, 1980-1, 2015-1, 2012-2, 2009-2, 2010-6, 2011-3, 1990-2, 2004-3, 2010-4, 2009-3, 2009-4, 1976-1",
,Read,2023-08-06 00:00:00,
,,"Mensink, T., Verbeek, J., Perronnin, F.,  Csurka, G. Metric learning for large scale image classification: Generalizing to new classes at near-zero cost. In ECCV – European Conference on Computer Vision (Florence, Italy, Oct. 2012).",
,,"Nair, V., Hinton, G.E. Rectified linear units improve restricted Boltzmann machines. In Proceedings of the 27th International Conference on Machine Learning (2010).",
,,"Pinto, N., Cox, D., DiCarlo, J. Why is real-world visual object recognition hard? PLoS Comput. Biol. 4, 1 (2008), e27.",
,,"Pinto, N., Doukhan, D., DiCarlo, J., Cox, D. A high-throughput screening approach to discovering good forms of biologically inspired visual representation. PLoS Comput. Biol. 5, 11 (2009), e1000579.",
,,"Rumelhart, D.E., Hinton, G.E., Williams, R.J. Learning internal representations by error propagation. Technical report, DTIC Document, 1985.",
,,"Russell, BC, Torralba, A., Murphy, K., Freeman, W. Labelme: A database and web-based tool for image annotation. Int. J. Comput Vis. 77, 1 (2008), 157–173.",
,,"Sánchez, J., Perronnin, F. Highdimensional signature compression for large-scale image classification. In IEEE Conference on Computer Vision and Pattern Recognition (CVPR), 2011 (2011). IEEE, 1665–1672.",
,,"Simard, P., Steinkraus, D., Platt, J. Best practices for convolutional neural networks applied to visual document analysis. In Proceedings of the Seventh International Conference on Document Analysis and Recognition. Volume 2 (2003), 958–962.",
,,"Szegedy, C., Liu, W., Jia, Y., Sermanet, P., Reed, S., Anguelov, D., Erhan, D., Vanhoucke, V., Rabinovich, A.  Going deeper with convolutions. In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition (2015), 1–9.",
,,"Turaga, S., Murray, J., Jain, V., Roth, F., Helmstaedter, M., Briggman, K., Denk, W., Seung, H. Convolutional networks can learn to generate affinity graphs for image segmentation. Neural Comput. 22, 2 (2010), 511–538.",
,,"Werbos, P. Beyond regression: New tools for prediction and analysis in the behavioral sciences, 1974.",
,,,
2017-2.5,Model-agnostic meta-learning for fast adaptation of deep networks. arXiv;,,
,Authors,"UCB Berkeley: Chelsea Finn, Pieter Abbeel, Sergey Levine",
,Citations,11920,
,Link,https://arxiv.org/abs/1703.03400,
,,,
2017-3,"Mastering the game of go without human knowledge. Nature, 550(7676):354, 2017.",,
,Authors,"David Silver, Julian Schrittwieser, Karen Simonyan, Ioannis Antonoglou, Aja Huang, Arthur Guez,
Thomas Hubert, Lucas Baker, Matthew Lai, Adrian Bolton, et al. ",
,Citations,9412,
,Link,https://ailibrary.s3.amazonaws.com/Mastering+the+game+of+Go+without+human+knowledge+-+Silver+et+al+2017.pdf,
,,,
2017-3.5,Overcoming catastrophic forgetting in neural networks. PNAS 2017.,,
,Authors,DeepMind: Kirkpatrick et al.,
,Citations,6414,
,Link,https://arxiv.org/abs/1612.00796,
,,,
2017-3.6,Building machines that learn and think like people. Behav Brain Sci 2017.,,
,Authors,Lake et al.,
,Citations,2946,
,Link,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A9535B1D745A0377E16C590E14B94993/S0140525X16001837a.pdf/building-machines-that-learn-and-think-like-people.pdf,
,,,
2017-4,Supervised Learning of Universal Sentence Representations from Natural Language Inference Data. arXiv 5/5/2017,,
,Authors,Conneau et al.,
,Citations,2251,
,Link,https://arxiv.org/abs/1705.02364,
,,,
2017-5,SemEval-2017 Task 1: Semantic Textual Similarity Multilingual and Crosslingual Focused Evaluation. SemEval 2017,,
,Authors,Cer et al.,
,Citations,1503,
,Link,https://aclanthology.org/S17-2001.pdf,
,,,
2017-6,TriviaQA: A Large Scale Distantly Supervised Challenge Dataset for Reading Comprehension,,
,Authors,Joshi et al.,
,Citations,1369,
,Link,https://aclanthology.org/P17-1147.pdf,
,,,
2017-7,Outrageously large neural networks: The sparsely-gated mixture-of-experts layer. 2017.,,
,Authors,"Noam Shazeer, Azalia Mirhoseini, Krzysztof Maziarz, Andy Davis, Quoc Le, Geoffrey Hinton, Jeff Dean. (Google) ICLR 2017.",
,Citations,1345,
,Link,https://ailibrary.s3.amazonaws.com/Outrageously+Large+Neural+Networks+-+The+Sparsely-Gated+Mixture-of-Experts+Layer.pdf,
,References,,
,,,
2017-8,Learned in Translation: Contextualized Word Vectors,,
,Authors,McCann et al.,
,Citations,1115,
,Link,https://arxiv.org/abs/1708.00107,
,,,
2017-8.5,Semi-Supervised sequence tagging with bidirectional language models. arXiv 4/29/2017,,
,Authors,Peters et al.,
,Citations,750,
,Link,https://arxiv.org/abs/1705.00108,
,,,
2017-9,"Superhuman AI for heads-up no-limit poker: Libratus beats top professionals. Noam Brown and Tuomas Sandholm. Science, pp. eaao1733, 2017.",,
,Authors,"Noam Brown, Tuomas Sandholm",
,Citations,710,
,Link,https://science.org/doi/epdf/10.1126/science.aao1733,
,,,
2017-10,Simple and Effective Multi-Paragraph Reading Comprehension. arXiv 10/29/17,,
,Authors,"Christopher Clark, Matt Gardner",
,Citations,427,
,Link,https://arxiv.org/abs/1710.10723,
,,,
2017-11,Reinforced Mnemonic Reader for Machine Reading Comprehension. arXiv 5/8/17,,
,Authors,Hu et al.,
,Citations,214,
,Link,https://arxiv.org/abs/1705.02798,
,,,
2017-12,Discourse-based objectives for fast Fast Unsupervised Sentence Representation Learning. arXiv 2017.,,
,Authors,Jernite et al.,
,Citations,102,
,Link,https://arxiv.org/abs/1705.00557,
,,,
2017-13,"
Dynamic thresholding and pruning for regret minimization. In Proceedings of the AAAI Conference on Artificial Intelligence, volume 31, 2017.",,
,Authors,"Noam Brown, Christian Kroer, Tuomas Sandholm",
,Citations,49,
,Link,https://www.cs.cmu.edu/~sandholm/dynamicThresholding.aaai17.pdf,
,,,
2017-14,Learning to Generate Samples from Noise through Infusion Training. arXiv 3/20/17.,,
,Authors,Bordes et al.,
,Citations,34,
,Link,https://arxiv.org/abs/1703.06975,
,,,
2017-x,Mobilenets: efficient convolutional neural networks for mobile vision applications,,
,Authors,AG Howard et al.,
,Citations,,
,Link,,
,,,
2017-y,One model to learn them all. arXiv;,,
,Authors,Kaiser et al.,
,Citations,"Google: Lukasz Kaiser, Aidan Gomez, Noam Shazeer, Ashish Vaswani, Niki Parmar, Llion Jones, Jakob Uszkoreit",
,Link,https://arxiv.org/abs/1706.05137,
,,,
2018-1,"BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding. arXiv 10/11/18, revised 5/24/2019.",,
,Authors,"Jacob Devlin, Ming-Wei Chang, Kenton Lee, Kristina Toutanova (Google)",
,Citations,74060,
,Link,https://ailibrary.s3.amazonaws.com/BERT+-+Pre-training+of+Deep+Bidirectional+Transformers+for+Language+Understanding+-+1810.04805.pdf,
,References,"2017-1, 2018-9, 2018-10, 2005-1, 2009-7, 2006-4, 2015-6, 1992-2, 2017-5, 2013-6, 2018-11, 2008-2, 2017-4, 2015-9, 2009-1, 2005-2, 2018-8, 2016-6, 2016-8, 2018-4, 2017-11, 2017-12, 2017-6, 2015-7, 2014-6, 2011-1, 2018-7, 2017-8, 2016-9, 2013-1, 2009-5, 2016-7, 2014-GloVe, 2017-8.5, 2018-2.5",
,,"Quora question pairs. Chen et al. 2018. (now deleted, https://www.quora.com/profile/Ricky-Riche-2/First-Quora-Dataset-Release-Question-Pairs)",
,,"Dissecting contextual word embeddings: Architecture and representation. Peters, Neumann, Zettlemoyer, Yih. EMNLP 2018.",
,,,
,,"Squad: 100,000+ questions for machine comprehension of text. Rajpurkar, Zhang, Lopyrev, Liang. EMNLP 2016.",
,,"Bidirectional attention flow for machine comprehension. Seo, Kembhavi, Farhadi, Hajishirzi. ICLR 2017.",
,,"Recursive deep models for semantic compositionality over a sentiment tree-bank. Socher, Perelygin, Wu, Chuang, Manning, Ng, Potts. EMNLP 2013.",
,,"Machine reading comprehension and unanswerable questions. Sun, Li, Qiu, Liu. arXiv 2018.",
,,Cloze procedure: A new tool for measuring readability. Wilson Taylor. Journalism Bulletin 1953.,
,,"Introduction to the conll-2003 shared task: Language-independent named entity recognition. Sang, Meulder. CoNLL 2003.",
,,"Word representations: A simple and general method for semi-supervised learning. Turian, Ratinov, Bengio. ACL 2010.",
,,"Extracting and composing robust features with denoising autoencoders. Vincent, Larochelle, Bengio, Manzagol. ICML 2008.",
,,"Glue: A multi-task benchmark and analysis platform for natural language understanding. Wang, Singh, Michael, Hill, Levy, Bowman. EMNLP 2018.",
,,"Multi-granularity hierarchical attention fusion networks for reading comprehension and question answering. Wang, Yan, Wu. ACL 2018.",
,,"Neural network acceptability judgments. Warstadt, Singh, Bowman. arXiv 2018.",
,,"A broad-coverage challenge corpus for sentence understanding through inference. Williams, Nangia, Bowman. NAACL 2018.",
,,"Google’s neural machine translation system: Bridging the gap between human and machine translation. Wu, Schuster, Chen, Quoc Le, Norouzi, Macherey, Krikun, Cao, Gao, Macherey. arXiv 2016.",
,,"How transferable are features in deep neural networks? Yosinski, Clune, Bengio, Lipson. Adv NIPS 2014.",
,,"QANet: Combining local convolution with global self-attention for reading comprehension. Yu, Dohan, Luong, Zhao, Chen, Norouzi, Quoc Le. ICLR 2018.",
,,"Swag: A large-scale adversarial dataset for grounded commonsense inference. Zellers, Bisk, Schwartz, Choi. EMNLP 2018.",
,,"Aligning books and movies: Towards story-like visual explanations by watching movies and reading books. Zhu, Kiros, Zemel, Salakhutdinov, Urtasun, Torralba, Fidler. Proc IEEE ICCV 2015.",
,,,
2018-2,Reinforcement learning: An Introduction. 2018.,,
,Authors,"RS Sutton, AG Barto.",
,Citations,62570,
,Link,https://ailibrary.s3.amazonaws.com/Reinforcement+Learning%2C+An+Introduction+-+Adaptive+Computation+and+Machine+Learning+-+Richard+S.+Sutton%2C+Andrew+G.+Barto+-+The+MIT+Press+(2018).pdf,
,,,
2018-2.5,Deep Contextualized Word Representations. arXiv 2/15/2018,,
,Authors,Peters et al. (Allen),
,Citations,13472,
,Link,https://arxiv.org/abs/1802.05365,
,,,
2018-3,Foundations of machine learning. 2018,,
,Authors,"M Mohri, A Rostamizadeh, A Talwalkar.",
,Citations,5402,
,Link,https://ailibrary.s3.amazonaws.com/Foundations+of+Machine+Learning+-+Mehryar+Mohri%2C+Afshin+Rostamizadeh%2C+Ameet+Talwalkar+-+The+MIT+Press+(2018).pdf,
,,,
2018-x,Large Scale GAN Training for High Fidelity Natural Image Synthesis,,
,Authors,Andrew Brock et al.,
,Citations,4718,
,Link,https://arxiv.org/abs/1809.11096,
,,,
2018-4,Universal Language Model Fine-tuning for Text Classification,,
,Authors,"Jeremy Howard, Sebastian Ruder",
,Citations,3782,
,Link,https://arxiv.org/abs/1801.06146,
,,,
2018-5,"A general reinforcement learning algorithm that masters chess, shogi, and go through self-play. Science 2018.",,
,Authors,"David Silver, Thomas Hubert, Julian Schrittwieser, Ioannis Antonoglou, Matthew Lai, Arthur Guez, Marc Lanctot, Laurent Sifre, Dharshan Kumaran, Thore Graepel, et al. Science, 362(6419):1140–1144, 2018.",
,Citations,3443,
,Link,https://ailibrary.s3.amazonaws.com/A+general+RL+algorithm+that+masters+chess%2C+shogi+and+go+through+self-play+-+Silver+2018.pdf,
,,,
2018-6,Contextual String Embeddings for Sequence Labeling. ICCL 2018.,,
,Authors,"Alan Akbik, Duncan Blythe, Roland Vollgraf (Zalando)",
,Citations,1538,
,Link,https://aclanthology.org/C18-1139.pdf,
,,,
2018-CoQA,CoQA: A conversational question answering challenge. arXiv.,,
,Authors,Stanford: Reddy et al.,
,Citations,1097,
,Link,https://arxiv.org/abs/1808.07042,
,,,
2018-w,The natural language decathlon: Multitask learning as question answering. arXiv,,
,Authors,Salesforce: McCann et al.,
,Citations,646,
,Link,https://arxiv.org/abs/1806.08730,
,,,
2018-7,An efficient framework for learning sentence representations. arXiv 3/7/2018,,
,Authors,"Logeswaran, Lee.",
,Citations,553,
,Link,https://arxiv.org/abs/1803.02893,
,,,
2018-8,MaskGAN: Better Text Generation via Filling in the ____. arXiv 1/23/2018,,
,Authors,"William Fedus, Ian Goodfellow, Andrew M. Dai",
,Citations,550,
,Link,https://arxiv.org/abs/1801.07736,
,,,
2018-9,Semi-Supervised Sequence Modeling with Cross-View Training. arXiv 9/22/2018,,
,Authors,"Kevin Clark, Minh-Thang Luong, Christopher Manning, Quoc Le",
,Citations,409,
,Link,https://arxiv.org/abs/1809.08370,
,,,
2018-9.5,Do CIFAR-10 Classifiers Generalize to CIFAR-10?,,
,Authors,UC Berkeley: Recht et al.,
,Citations,403,
,Link,https://arxiv.org/abs/1806.00451,
,,,
,,,
2018-10,Character-Level Language Modeling with Deeper Self-Attention. arXiv 8/9/2018,,
,Authors,"Al-Rfou, Choe, Constant, Guo, Jones et al.",
,Citations,339,
,Link,https://arxiv.org/abs/1808.04444,
,,,
2018-11,Position Bias Estimation for Unbiased Learning to Rank in Personal Search. WSDM 2018.,,
,Authors,Wang et al. (Google),
,Citations,241,
,Link,https://research.google/pubs/pub46485/,
,,,
2018-x,Spectral Normalization for Generative Adversarial Networks,,
,Authors,Miyato et al.,
,Citations,,
,Link,https://arxiv.org/abs/1802.05957,
,,,
2018-y,Recurrent World Models Facilitate Policy Evolution - NIPS 2018,,
,Authors,David Ha & Jurgen Schmidhuber,
,Citations,,
,Link,https://worldmodels.github.io/,
,,,
2018-z,Spectral Filtering for General Linear Dynamical Systems - arXiv 2/12/2018,,
,Authors,Hazan et al.,
,Citations,,
,Link,https://arxiv.org/pdf/1802.03981.pdf,
,,,
2018-v,"Can You Tell Me How to Get Past Sesame Street? Sentence-Level Pretraining Beyond Language Modeling. arXiv, ",,
,Authors,"NYU: Wang, Bowman et al.",
,Citations,26,
,Link,https://arxiv.org/abs/1812.10860,
,,,
2018-u,Strike (with) a pose: Neural networks are easily fooled by strange poses of familiar objects. arXiv,,
,Authors,Alcorn et al.,
,Citations,,
,Link,,
,,,
2018-CoQA,CoQA: A conversational question answering challenge. arXiv.,,
,Authors,Stanford: Reddy et al.,
,Citations,1097,
